earliest_appearance,latest_appearance,latest_area,latest_zone,pmin_median,pmax_median,pmax_99_perc,pmax_max,eia_gen_id,epa_generator_id,fitting_param_x,fitting_param_intercept,energy_source_code,prime_mover_code,operating_year,retirement_month,retirement_year,planned_operation_month,planned_operation_year,category
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,7.9,30.4,GT43,GT43,10.038658964757568,0.0,NG,GT,47.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,7.7,30.4,GT42,GT42,10.038658964757568,0.0,NG,GT,47.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,1.0,8.5,43.6,GEN1,GEN1,10.038658964757568,0.0,NG,GT,35.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,43.0,45.25,9,CT9,7.660679916100994,60.33732896152173,NG,CT,21.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,43.0,45.25,7,CT7,7.529183990026223,77.12434297152191,NG,CT,21.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,0.0,20.9,TBG4,TBG4,6.709450894314616,141.79280090236074,NG,CT,30.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,WEST,0.0,0.0,0.0,0.0,STG,STG,6.61982802250638,150.916184436149,NG,CA,19.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,WEST,0.0,0.0,0.0,0.0,CT02,CT02,6.709450894314616,141.79280090236074,NG,CT,19.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,WEST,0.0,0.0,0.0,0.0,CTG1,CTG1,6.709450894314616,141.79280090236074,NG,CT,19.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,0.0,0.0,GEN4,GEN4,10.038658964757568,0.0,NG,GT,29.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,0.0,0.0,GEN1,GEN1,10.038658964757568,0.0,NG,GT,25.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,13.88888888888889,39.65,TBG1,TBG1,6.709450894314616,141.79280090236074,NG,CT,31.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,14.375,39.65,TBG3,TBG3,6.709450894314616,141.79280090236074,NG,CT,31.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,43.0,45.25,8,CT8,7.555885087418377,72.53655486976388,NG,CT,21.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,43.0,45.25,10,CT7,7.529183990026223,77.12434297152191,NG,CA,21.0,,,,,gas
ercot_rt_se_20160410_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,14.375,39.65,TBG5,TBG5,6.709450894314616,141.79280090236074,NG,CT,30.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,2.0,3.0,GEN6,GEN6,10.038658964757568,0.0,NG,GT,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,0.0,0.0,GEN1,GEN1,10.038658964757568,0.0,NG,GT,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,89.0,117.0,G84,G84,6.61982802250638,150.916184436149,NG,CA,30.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,106.0,109.0,G-65,G-65,6.61982802250638,150.916184436149,NG,CA,40.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,6.0,25.0,G-64,G-64,6.61982802250638,150.916184436149,NG,CA,42.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,48.0,48.0,G83,G83,6.709450894314616,141.79280090236074,NG,CT,30.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,46.0,46.0,G82,G82,6.709450894314616,141.79280090236074,NG,CT,30.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,46.0,46.0,G81,G81,6.709450894314616,141.79280090236074,NG,CT,30.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,77.0,77.0,G-67,G-67,6.709450894314616,141.79280090236074,NG,CT,40.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,75.0,98.0,G-66,G-66,6.709450894314616,141.79280090236074,NG,CT,41.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,81.0,87.0,G-63,G-63,6.709450894314616,141.79280090236074,NG,CT,42.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,71.0,77.0,G-61,G-61,6.709450894314616,141.79280090236074,NG,CT,42.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,71.0,75.0,G-37,G-37,10.038658964757568,0.0,NG,GT,46.0,6.0,2023.0,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,0.0,0.0,GT01,GT01,10.038658964757568,0.0,NG,GT,15.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,EAST,0.0,0.0,0.0,0.0,GTG01,GTG01,6.709450894314616,141.79280090236074,NG,CT,13.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,EAST,0.0,0.0,0.0,0.0,STG02,STG02,6.61982802250638,150.916184436149,NG,CA,13.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,14.166666666666666,39.65,TBG2,TBG2,6.709450894314616,141.79280090236074,NG,CT,31.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,14.375,39.65,ST3,ST3,6.61982802250638,150.916184436149,NG,CA,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,14.444444444444445,30.714285714285715,ST3,ST3,6.61982802250638,150.916184436149,NG,CA,22.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,14.375,39.65,ST2,ST2,6.61982802250638,150.916184436149,NG,CA,30.0,,,,,gas
ercot_rt_se_20200122_H17,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,120.0,240.0,3TBG2,3TBG2,6.709450894314616,141.79280090236074,NG,CT,1.0,,,,,gas
ercot_rt_se_20200302_H17,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,120.0,120.0,3TBG1,3TBG1,6.709450894314616,141.79280090236074,NG,CT,1.0,,,,,gas
ercot_rt_se_20200421_H17,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,0.0,33.333333333333336,3ST1,3ST1,6.61982802250638,150.916184436149,NG,CA,1.0,,,,,gas
ercot_rt_se_20160105_H19,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,0.0,71.0,3ST1,3ST1,6.61982802250638,150.916184436149,NG,CA,1.0,,,,,gas
ercot_rt_se_20160330_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,0.0,69.7,BO3,BO3,6.709450894314616,141.79280090236074,NG,CT,37.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,13.88888888888889,39.65,TBG6,TBG6,6.709450894314616,141.79280090236074,NG,CT,21.0,,,,,gas
ercot_rt_se_20160101_H01,ercot_rt_se_20240331_H24,ERC,COAS,0.0,0.0,14.166666666666666,39.65,ST1,ST1,6.61982802250638,150.916184436149,NG,CA,30.0,,,,,gas
