orispl,unit,from_datetime,to_datetime,gload_max,gload_p90,gload_min,from_datetime_fitting,to_datetime_fitting,data_url,fitting_param_x,fitting_param_intercept,r2_score
55148,1,2001-04-04 02:00:00-05:00,2023-12-18 16:00:00-06:00,49.0,42.0,0.0,2020-01-28 00:00:00-06:00,2023-12-18 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55148_1.parquet,7.945575245867364,73.61754585327786,0.7938159026767405
55148,2,2001-04-04 03:00:00-05:00,2023-12-18 16:00:00-06:00,49.0,42.0,0.0,2020-02-13 23:00:00-06:00,2023-12-18 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55148_2.parquet,8.615740447677437,51.82930075355509,0.8095615534781144
55148,3,2001-04-05 03:00:00-05:00,2023-12-18 16:00:00-06:00,49.0,42.0,0.0,2020-01-06 23:00:00-06:00,2023-12-18 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55148_3.parquet,8.509229915342019,65.10229749458207,0.7916052642614799
55148,4,2001-04-05 04:00:00-05:00,2023-12-18 16:00:00-06:00,49.0,42.0,0.0,2020-01-28 00:00:00-06:00,2023-12-18 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55148_4.parquet,8.084955094732315,73.76493777669742,0.7703116567089514
55164,GTG1,2002-06-11 09:00:00-05:00,2023-12-21 03:00:00-06:00,209.0,168.0,0.0,2020-04-03 01:00:00-05:00,2023-12-21 03:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55164_GTG1.parquet,10.705377990783722,52.01436707202881,0.8949721573657777
55164,GTG2,2002-05-27 03:00:00-05:00,2023-10-04 05:00:00-05:00,207.0,168.0,0.0,2020-04-03 02:00:00-05:00,2023-10-04 05:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55164_GTG2.parquet,10.769331271989323,34.58577029007405,0.9129750053235776
55165,GTG1,2000-06-02 02:00:00-05:00,2023-11-16 08:00:00-06:00,1581.0,158.0,0.0,2020-01-04 23:00:00-06:00,2023-11-16 08:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55165_GTG1.parquet,9.336875761336355,253.460438080627,0.884531423380285
55165,GTG2,2001-04-13 03:00:00-05:00,2023-11-16 08:00:00-06:00,1679.0,170.0,0.0,2020-01-04 23:00:00-06:00,2023-11-16 08:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55165_GTG2.parquet,11.000048705634807,0.0,0.903002754048661
55173,CT1,2002-06-30 19:00:00-05:00,2023-12-31 17:00:00-06:00,352.0,279.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55173_CT1.parquet,4.348187311048825,536.3021749388271,0.7682416313255107
55173,CT2,2002-06-30 19:00:00-05:00,2023-12-31 17:00:00-06:00,350.0,279.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55173_CT2.parquet,4.377944561843913,500.368850269373,0.7401360160996506
55173,CT3,2002-09-02 21:00:00-05:00,2023-12-22 18:00:00-06:00,403.0,280.0,0.0,2020-02-13 13:00:00-06:00,2023-12-22 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55173_CT3.parquet,6.378021228769827,190.77577271330156,0.8628491706927206
55173,CT4,2002-07-15 19:00:00-05:00,2023-12-22 18:00:00-06:00,350.0,279.0,0.0,2020-02-13 18:00:00-06:00,2023-12-22 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55173_CT4.parquet,6.572364633824962,143.32719197578024,0.8664740965290203
55178,CT-1,2001-07-08 12:00:00-05:00,2023-12-31 17:00:00-06:00,22209.0,300.0,0.0,2020-01-01 21:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55178_CT-1.parquet,6.704516776405082,126.05486636764289,0.9497860208200698
55178,CT-2,2001-07-10 12:00:00-05:00,2023-12-31 17:00:00-06:00,358.0,300.0,0.0,2020-01-01 22:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55178_CT-2.parquet,6.547418279654991,147.98206608575987,0.9480861808559432
55183,1,2015-07-11 23:00:00-05:00,2023-12-31 17:00:00-06:00,316.0,300.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55183_1.parquet,6.181403372533804,170.84024434739328,0.9633864805239353
55183,2,2015-07-11 22:00:00-05:00,2023-12-31 17:00:00-06:00,316.0,299.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55183_2.parquet,6.0327975738865,204.03783303467273,0.9548386573544646
55188,1,2001-07-06 08:00:00-05:00,2023-12-11 13:00:00-06:00,302.0,273.0,0.0,2020-01-02 11:00:00-06:00,2023-12-11 13:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55188_1.parquet,5.781835465562884,190.04253060981327,0.8547852958890838
55188,2,2001-07-16 03:00:00-05:00,2023-12-11 13:00:00-06:00,299.0,275.0,0.0,2020-01-05 21:00:00-06:00,2023-12-11 13:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55188_2.parquet,5.868844502185794,185.56124168276915,0.9154932760351998
55197,AA-001,2003-05-29 06:00:00-05:00,2023-12-31 17:00:00-06:00,321.0,272.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55197_AA-001.parquet,5.600267839712746,298.91516172544624,0.5677288400319016
55197,AA-002,2003-05-29 04:00:00-05:00,2023-12-31 17:00:00-06:00,319.0,272.0,0.0,2020-01-23 01:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55197_AA-002.parquet,5.82590426772997,282.1629182277857,0.9539865460902113
55197,AA-003,2003-05-29 08:00:00-05:00,2023-12-31 17:00:00-06:00,319.0,273.0,0.0,2020-01-01 22:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55197_AA-003.parquet,5.722959317416679,280.67056511286273,0.9562221706451649
55198,GTG101,2001-08-08 03:00:00-05:00,2023-12-19 16:00:00-06:00,206.0,179.0,0.0,2020-01-03 05:00:00-06:00,2023-12-19 16:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55198_GTG101.parquet,10.907778154111513,27.353993681597988,0.8177971342997301
55198,GTG201,2001-08-10 08:00:00-05:00,2023-12-19 16:00:00-06:00,209.0,181.0,0.0,2020-01-03 05:00:00-06:00,2023-12-19 16:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55198_GTG201.parquet,10.722747553655243,68.17942442493847,0.843852719266188
55198,GTG301,2001-08-10 12:00:00-05:00,2023-12-20 17:00:00-06:00,206.0,178.0,0.0,2020-01-03 06:00:00-06:00,2023-12-20 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55198_GTG301.parquet,11.162333260941672,0.0,0.7882116578501
55198,GTG401,2002-07-03 09:00:00-05:00,2023-12-20 17:00:00-06:00,205.0,180.0,0.0,2020-02-28 08:00:00-06:00,2023-12-20 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55198_GTG401.parquet,10.72219457100682,83.60746745683076,0.8245315716184614
55198,GTG501,2002-07-04 12:00:00-05:00,2023-12-20 17:00:00-06:00,206.0,181.0,0.0,2020-01-29 23:00:00-06:00,2023-12-20 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55198_GTG501.parquet,10.169854295190998,162.70789199595896,0.8070774334968245
55199,8,2001-07-02 06:00:00-05:00,2023-10-04 13:00:00-05:00,186.0,162.0,0.0,2020-02-06 09:00:00-06:00,2023-10-04 12:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55199_8.parquet,10.664730545835315,0.0,0.8909740342394686
55199,9,2001-07-06 00:00:00-05:00,2023-10-04 13:00:00-05:00,287.0,161.0,0.0,2020-03-18 23:00:00-05:00,2023-10-04 13:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55199_9.parquet,10.302152921115125,0.0,0.8988762363149574
55199,1,1999-07-10 11:00:00-05:00,2023-10-02 13:00:00-05:00,210.0,159.0,0.0,2020-03-18 23:00:00-05:00,2023-10-02 13:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55199_1.parquet,11.399703898623594,0.0,0.8866152457113466
55199,2,1999-07-05 09:00:00-05:00,2023-10-02 13:00:00-05:00,218.0,161.0,0.0,2020-03-12 02:00:00-05:00,2023-10-02 13:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55199_2.parquet,11.276247519043169,0.0,0.8893190960445312
55199,3,1999-07-14 13:00:00-05:00,2023-10-02 13:00:00-05:00,217.0,162.0,0.0,2020-03-02 01:00:00-06:00,2023-10-02 13:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55199_3.parquet,11.251415675277352,0.0,0.8866766639287751
55199,4,1999-07-17 03:00:00-05:00,2023-10-02 14:00:00-05:00,218.0,162.0,0.0,2020-01-21 01:00:00-06:00,2023-10-02 14:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55199_4.parquet,11.255299662324811,0.0,0.8868496111991253
55199,5,2001-07-03 08:00:00-05:00,2023-10-22 14:00:00-05:00,190.0,162.0,0.0,2020-01-20 01:00:00-06:00,2023-10-22 14:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55199_5.parquet,10.697268654424814,0.0,0.8939852822725682
55199,6,2001-07-31 08:00:00-05:00,2023-10-04 13:00:00-05:00,190.0,161.0,0.0,2020-01-19 01:00:00-06:00,2023-10-04 13:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55199_6.parquet,10.909847361899615,1.5548836576502563,0.8987731708335894
55199,7,2001-07-09 13:00:00-05:00,2023-10-22 14:00:00-05:00,191.0,162.0,0.0,2020-02-07 03:00:00-06:00,2023-10-22 14:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55199_7.parquet,10.397470079980971,0.0,0.887515916690361
55201,GCTG1,2000-09-08 04:00:00-05:00,2023-11-20 07:00:00-06:00,134.0,108.0,0.0,2020-01-07 23:00:00-06:00,2023-11-20 07:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55201_GCTG1.parquet,10.709590105759148,79.85827720671351,0.9044336437490537
55201,GCTG2,2000-09-06 09:00:00-05:00,2023-10-23 13:00:00-05:00,133.0,107.0,0.0,2020-01-07 22:00:00-06:00,2023-10-23 13:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55201_GCTG2.parquet,11.705195154652895,26.646867119433473,0.9108946959579618
55202,CT03,2000-09-07 10:00:00-05:00,2023-11-22 05:00:00-06:00,51.0,45.0,0.0,2020-05-04 03:00:00-05:00,2023-11-22 05:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55202_CT03.parquet,9.188119103383887,0.0,0.909299037115664
55202,CT04,2000-09-07 10:00:00-05:00,2023-12-18 08:00:00-06:00,48.0,45.0,0.0,2020-05-05 01:00:00-05:00,2023-12-18 08:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55202_CT04.parquet,9.536727307763465,0.0,0.903251733521421
55202,CT01,2000-09-02 05:00:00-05:00,2023-12-04 07:00:00-06:00,48.0,45.0,0.0,2020-05-05 01:00:00-05:00,2023-12-04 07:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55202_CT01.parquet,9.312945240564323,0.0,0.9031464031885141
55202,CT02,2000-09-07 10:00:00-05:00,2023-11-21 07:00:00-06:00,48.0,45.0,0.0,2020-05-05 01:00:00-05:00,2023-11-21 07:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55202_CT02.parquet,9.202525078639212,0.0,0.89681051244737
55216,CTG1,2004-04-30 19:00:00-05:00,2023-12-30 02:00:00-06:00,110.0,46.0,0.0,2020-01-01 00:00:00-06:00,2023-12-30 02:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55216_CTG1.parquet,9.647196940104173,105.24444022126092,0.9347600549822894
55216,CTG2,2004-04-30 19:00:00-05:00,2023-12-30 02:00:00-06:00,106.0,46.0,0.0,2020-01-08 07:00:00-06:00,2023-12-30 02:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55216_CTG2.parquet,9.506772391166844,94.02193198361826,0.9271404590780905
55216,CTG3,2004-05-03 02:00:00-05:00,2023-12-31 17:00:00-06:00,103.0,44.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55216_CTG3.parquet,8.92281241695035,114.92378990397047,0.9165896943258881
55218,2,2019-10-05 10:00:00-05:00,2023-12-19 04:00:00-06:00,35.0,29.0,0.0,2020-01-17 04:00:00-06:00,2023-12-19 04:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55218_2.parquet,9.075026309547058,38.79984530033311,0.7410149710402298
55218,H01,2001-06-15 13:00:00-05:00,2023-12-31 17:00:00-06:00,282.0,249.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55218_H01.parquet,5.760102713778461,260.3286194896628,0.9017750492843096
55218,H02,2001-06-08 01:00:00-05:00,2023-12-31 17:00:00-06:00,288.0,249.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55218_H02.parquet,5.589554221896001,291.73975800340764,0.9302638632480694
55220,A01,2001-05-25 07:00:00-05:00,2023-12-31 17:00:00-06:00,274.0,246.0,0.0,2020-01-14 18:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55220_A01.parquet,5.9607038786866555,241.58942380589968,0.44710012874180216
55220,A02,2001-06-03 06:00:00-05:00,2023-12-31 17:00:00-06:00,273.0,248.0,0.0,2020-01-14 19:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55220_A02.parquet,4.49553542317913,591.860795360548,0.8090092744065086
55221,G1,2002-06-02 04:00:00-05:00,2023-11-29 04:00:00-06:00,82.0,58.0,0.0,2020-01-07 21:00:00-06:00,2023-11-29 04:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55221_G1.parquet,7.502190158287554,0.0,0.894732152647611
55221,G2,2002-07-16 16:00:00-05:00,2023-12-27 15:00:00-06:00,86.0,58.0,0.0,2020-01-07 21:00:00-06:00,2023-12-27 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55221_G2.parquet,7.209161339477553,0.0,0.9293433482788698
55221,G3,2002-06-02 04:00:00-05:00,2023-12-27 15:00:00-06:00,83.0,58.0,0.0,2020-01-07 21:00:00-06:00,2023-12-27 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55221_G3.parquet,7.27032326246481,0.0,0.9058777440603324
55221,G4,2002-07-04 06:00:00-05:00,2023-12-27 15:00:00-06:00,80.0,58.0,0.0,2020-01-07 21:00:00-06:00,2023-12-27 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55221_G4.parquet,7.291802876780115,0.0,0.8818244995671245
55221,G5,2002-07-04 00:00:00-05:00,2023-12-27 15:00:00-06:00,89.0,58.0,0.0,2020-01-07 21:00:00-06:00,2023-12-27 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55221_G5.parquet,7.177743690031455,0.0,0.9152105667207563
55221,G6,2002-06-22 03:00:00-05:00,2023-12-27 15:00:00-06:00,81.0,58.0,0.0,2020-01-07 21:00:00-06:00,2023-12-27 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55221_G6.parquet,7.297143483749672,0.0,0.9323932252766048
55221,G7,2002-05-24 00:00:00-05:00,2023-12-27 15:00:00-06:00,168.0,116.0,0.0,2020-01-07 20:00:00-06:00,2023-12-27 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55221_G7.parquet,8.049541101715807,76.31021466223793,0.2593222150308443
55224,EU-04,2001-05-23 15:00:00-05:00,2023-12-12 06:00:00-06:00,130.0,119.0,0.0,2020-01-14 05:00:00-06:00,2023-12-12 06:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55224_EU-04.parquet,12.574351420301767,36.22119079360006,0.8929136742360269
55224,EU-01,2001-05-22 17:00:00-05:00,2023-11-29 12:00:00-06:00,129.0,116.0,0.0,2020-01-13 00:00:00-06:00,2023-11-29 12:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55224_EU-01.parquet,11.907398856395428,74.93952757416733,0.8798326033925178
55224,EU-02,2001-05-22 06:00:00-05:00,2023-11-29 12:00:00-06:00,129.0,119.0,0.0,2020-01-13 00:00:00-06:00,2023-11-29 12:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55224_EU-02.parquet,12.204138000263661,50.542579013948014,0.8879589068385562
55224,EU-03,2001-05-23 15:00:00-05:00,2023-11-29 12:00:00-06:00,130.0,118.0,0.0,2020-01-13 00:00:00-06:00,2023-11-29 12:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55224_EU-03.parquet,12.600085361907249,35.575248391374345,0.8776856265500813
55229,G1CT1,2001-07-10 10:00:00-05:00,2023-12-26 12:00:00-06:00,33.0,27.0,0.0,2020-01-02 11:00:00-06:00,2023-12-26 12:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55229_G1CT1.parquet,10.450356402023012,0.0,0.7306954000213652
55229,G1CT2,2001-07-10 15:00:00-05:00,2023-11-03 05:00:00-05:00,32.0,27.0,0.0,2020-01-02 11:00:00-06:00,2023-11-03 04:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55229_G1CT2.parquet,10.358305996322342,0.0,0.4689411846268742
55229,G2CT1,2001-07-17 08:00:00-05:00,2023-09-17 05:00:00-05:00,33.0,27.0,0.0,2020-01-27 00:00:00-06:00,2023-09-17 05:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55229_G2CT1.parquet,10.685061716295136,0.0,0.7990481716328381
55229,G2CT2,2001-07-18 13:00:00-05:00,2023-12-27 12:00:00-06:00,33.0,28.0,0.0,2020-01-27 00:00:00-06:00,2023-12-27 12:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55229_G2CT2.parquet,10.400748138689863,0.0,0.7623390465559442
55229,G3CT1,2001-07-11 09:00:00-05:00,2023-12-27 12:00:00-06:00,33.0,27.0,0.0,2020-01-02 11:00:00-06:00,2023-12-27 12:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55229_G3CT1.parquet,10.895850904448947,0.0,0.7941982946435717
55229,G3CT2,2001-07-11 14:00:00-05:00,2023-12-27 12:00:00-06:00,32.0,28.0,0.0,2020-01-02 11:00:00-06:00,2023-12-27 12:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/55229_G3CT2.parquet,10.66888884938031,0.0,0.796950613335847
